roi,quantile,R0,United States_avg,ar,car,ifr,ir,loo,lp__rhat,waic,n_data_pts,t0
Nepal,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,797.0,108.0
Nepal,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,797.0,108.0
Nepal,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,797.0,108.0
Nepal,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,797.0,108.0
Nepal,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,797.0,108.0
Nepal,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.0,108.0
Nepal,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.0,108.0
Netherlands,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,661.0,60.0
Netherlands,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,661.0,60.0
Netherlands,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,661.0,60.0
Netherlands,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,661.0,60.0
Netherlands,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,661.0,60.0
Netherlands,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,60.0
Netherlands,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,60.0
New Zealand,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,454.0,78.0
New Zealand,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,454.0,78.0
New Zealand,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,454.0,78.0
New Zealand,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,454.0,78.0
New Zealand,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,454.0,78.0
New Zealand,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,78.0
New Zealand,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,78.0
Nicaragua,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,90.0,133.0
Nicaragua,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,90.0,133.0
Nicaragua,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,90.0,133.0
Nicaragua,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,90.0,133.0
Nicaragua,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,90.0,133.0
Nicaragua,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,133.0
Nicaragua,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,133.0
Niger,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,524.0,89.0
Niger,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,524.0,89.0
Niger,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,524.0,89.0
Niger,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,524.0,89.0
Niger,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,524.0,89.0
Niger,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,89.0
Niger,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,89.0
Nigeria,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,908.0,78.0
Nigeria,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,908.0,78.0
Nigeria,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,908.0,78.0
Nigeria,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,908.0,78.0
Nigeria,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,908.0,78.0
Nigeria,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,78.0
Nigeria,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0,78.0
North Macedonia,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,958.0,73.0
North Macedonia,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,958.0,73.0
North Macedonia,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,958.0,73.0
North Macedonia,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,958.0,73.0
North Macedonia,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,958.0,73.0
North Macedonia,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.0,73.0
North Macedonia,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.0,73.0
Norway,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,504.0,59.0
Norway,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,504.0,59.0
Norway,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,504.0,59.0
Norway,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,504.0,59.0
Norway,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,504.0,59.0
Norway,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,59.0
Norway,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0,59.0
Oman,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,719.0,63.0
Oman,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,719.0,63.0
Oman,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,719.0,63.0
Oman,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,719.0,63.0
Oman,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,719.0,63.0
Oman,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,63.0
Oman,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,63.0
Pakistan,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,960.0,69.0
Pakistan,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,960.0,69.0
Pakistan,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,960.0,69.0
Pakistan,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,960.0,69.0
Pakistan,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,960.0,69.0
Pakistan,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,69.0
Pakistan,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,69.0
Panama,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,951.0,71.0
Panama,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,951.0,71.0
Panama,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,951.0,71.0
Panama,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,951.0,71.0
Panama,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,951.0,71.0
Panama,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.0,71.0
Panama,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.0,71.0
Papua New Guinea,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,136.0,107.0
Papua New Guinea,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,136.0,107.0
Papua New Guinea,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,136.0,107.0
Papua New Guinea,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,136.0,107.0
Papua New Guinea,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,136.0,107.0
Papua New Guinea,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,107.0
Papua New Guinea,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,107.0
Paraguay,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,853.0,81.0
Paraguay,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,853.0,81.0
Paraguay,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,853.0,81.0
Paraguay,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,853.0,81.0
Paraguay,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,853.0,81.0
Paraguay,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,81.0
Paraguay,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.0,81.0
Peru,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,823.0,68.0
Peru,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,823.0,68.0
Peru,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,823.0,68.0
Peru,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,823.0,68.0
Peru,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,823.0,68.0
Peru,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,68.0
Peru,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,68.0
Philippines,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,996.0,69.0
Philippines,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,996.0,69.0
Philippines,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,996.0,69.0
Philippines,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,996.0,69.0
Philippines,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,996.0,69.0
Philippines,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,69.0
Philippines,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,69.0
Poland,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,989.0,68.0
Poland,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,989.0,68.0
Poland,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,989.0,68.0
Poland,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,989.0,68.0
Poland,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,989.0,68.0
Poland,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,68.0
Poland,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.0,68.0
Portugal,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,985.0,66.0
Portugal,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,985.0,66.0
Portugal,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,985.0,66.0
Portugal,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,985.0,66.0
Portugal,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,985.0,66.0
Portugal,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0,66.0
Portugal,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0,66.0
Qatar,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,802.0,68.0
Qatar,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,802.0,68.0
Qatar,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,802.0,68.0
Qatar,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,802.0,68.0
Qatar,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,802.0,68.0
Qatar,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,68.0
Qatar,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,68.0
Romania,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,996.0,68.0
Romania,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,996.0,68.0
Romania,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,996.0,68.0
Romania,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,996.0,68.0
Romania,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,996.0,68.0
Romania,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,68.0
Romania,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0,68.0
Russia,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,993.0,66.0
Russia,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,993.0,66.0
Russia,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,993.0,66.0
Russia,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,993.0,66.0
Russia,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,993.0,66.0
Russia,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0,66.0
Russia,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.0,66.0
Rwanda,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,699.0,80.0
Rwanda,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,699.0,80.0
Rwanda,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,699.0,80.0
Rwanda,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,699.0,80.0
Rwanda,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,699.0,80.0
Rwanda,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,80.0
Rwanda,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,80.0
Saint Kitts and Nevis,0.025,0.6966768741323661,0.3487582366169074,0.00021802222498740325,0.17753367040462242,0.0236309507550491,0.00021797466636854743,263.6446830758475,,262.705237230036,53.0,90.0
Saint Kitts and Nevis,0.25,0.91311380966774,0.45697670438459437,0.000335917914905216,0.30095911394230457,0.04359402435307664,0.00033580503223249966,387.6460580307528,,386.25163945127065,53.0,90.0
Saint Kitts and Nevis,0.5,1.0336848115930857,0.5172622053472672,0.00042550132831509,0.37795255367820696,0.05898735418379907,0.00042532021964081777,452.70971639337125,,451.0765731181459,53.0,90.0
Saint Kitts and Nevis,0.75,1.1620217878035506,0.5814306934524996,0.000549084695390201,0.4564408002755319,0.07910994693757893,0.0005487831364552599,517.7733747559897,,515.9015067850212,53.0,90.0
Saint Kitts and Nevis,0.975,1.4371750233495606,0.7190073112255047,0.0009638622532974176,0.6109861178727122,0.132671532811933,0.0009629334459357805,641.7747497108952,,639.4479090062557,53.0,90.0
Saint Kitts and Nevis,mean,1.0421746237517655,0.5215071114266071,0.00046704727160110283,0.3814782396760363,0.06385883767839062,0.0004667912940712074,452.70971639337125,1.0006919198796578,451.0765731181459,53.0,90.0
Saint Kitts and Nevis,std,0.18813527618289927,0.09448743764217397,0.00019449090105826169,0.1112163391700242,0.030880939442479462,0.0001942393162169296,96.46352423250868,0.0,96.10959046898769,53.0,90.0
Saint Lucia,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,181.0,89.0
Saint Lucia,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,181.0,89.0
Saint Lucia,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,181.0,89.0
Saint Lucia,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,181.0,89.0
Saint Lucia,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,181.0,89.0
Saint Lucia,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,89.0
Saint Lucia,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,89.0
Saint Vincent and the Grenadines,0.025,1.1634517866770082,0.5821456928892285,0.0018012704765181886,0.061477394659265126,0.005348726435228334,0.0017980311996832136,1959.20022099393,,2062.5485610011206,133.0,149.0
Saint Vincent and the Grenadines,0.25,1.4523174287643503,0.7265785139328995,0.002828221415651699,0.09683310942661956,0.01071791546842301,0.002820243351557301,3761.0405838614647,,4292.165124184424,133.0,149.0
Saint Vincent and the Grenadines,0.5,1.6321505867233983,0.8164950929124235,0.003633088801654445,0.12582982350618793,0.014628542226568512,0.0036199339482370367,4706.468211871425,,5462.047396855589,133.0,149.0
Saint Vincent and the Grenadines,0.75,1.833505600916296,0.9171726000088724,0.004698213583595338,0.16046572849287322,0.019969364830352623,0.004676238255559391,5651.895839881384,,6631.929669526754,133.0,149.0
Saint Vincent and the Grenadines,0.975,2.280852178062833,1.1408458885821406,0.007700404813249516,0.24940566656738286,0.03427541973278531,0.007641550613548509,7453.736202748918,,8861.546232710056,133.0,149.0
Saint Vincent and the Grenadines,mean,1.6557103650996683,0.8282749821005585,0.003924230056178732,0.13387273605085906,0.016244439671928602,0.003906551133141266,4706.468211871425,1.0010648729004208,5462.047396855589,133.0,149.0
Saint Vincent and the Grenadines,std,0.2862435897623221,0.1435415944318854,0.0015387910417194606,0.04887577819690588,0.0073563242906199205,0.0015238142080849946,1401.6930987240548,0.0,1734.4700528526444,133.0,149.0
Samoa,0.025,0.2295244535024734,0.11518202630196105,1.7519922532042824e-06,0.1282452644088441,0.013378397546404124,1.7519891719946743e-06,-9.241663516744572,,-9.151882739699282,0.0,23.0
Samoa,0.25,0.4747998481167605,0.2378197236091046,3.5803052940638847e-06,0.2679468060390877,0.0361513552231994,3.580292430052514e-06,26.40260252080685,,26.281298523598515,0.0,23.0
Samoa,0.5,0.6349296185143503,0.3178846088078995,5.346051805022025e-06,0.37498222389533664,0.0588640709184264,5.346023089522293e-06,45.105188269528725,,44.873127858187196,0.0,23.0
Samoa,0.75,0.8094014823452257,0.4051205407233372,8.03724607258623e-06,0.5087947836979559,0.09319070299991684,8.037181031963169e-06,63.8077740182506,,63.4649571927759,0.0,23.0
Samoa,0.975,1.2045647705395472,0.602702184820498,1.721051793535608e-05,0.8653570701335718,0.20492808348846192,1.7210217631018153e-05,99.452040055802,,98.89813845607368,0.0,23.0
Samoa,mean,0.6548042976323434,0.32782194836689604,6.4121043303074275e-06,0.4059980678587689,0.07180287471031163,6.412045277602618e-06,45.105188269528725,1.0003126949622485,44.873127858187196,0.0,23.0
Samoa,std,0.2524996577009829,0.12666962840121582,4.1651705872507765e-06,0.1916420727248237,0.05113520416517702,4.165077890170678e-06,27.728495122846297,0.0,27.56428741753872,0.0,23.0
San Marino,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,354.0,62.0
San Marino,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,354.0,62.0
San Marino,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,354.0,62.0
San Marino,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,354.0,62.0
San Marino,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,354.0,62.0
San Marino,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,62.0
San Marino,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,62.0
Sao Tome and Principe,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,322.0,121.0
Sao Tome and Principe,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,322.0,121.0
Sao Tome and Principe,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,322.0,121.0
Sao Tome and Principe,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,322.0,121.0
Sao Tome and Principe,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,322.0,121.0
Sao Tome and Principe,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,121.0
Sao Tome and Principe,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,121.0
Saudi Arabia,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,991.0,68.0
Saudi Arabia,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,991.0,68.0
Saudi Arabia,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,991.0,68.0
Saudi Arabia,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,991.0,68.0
Saudi Arabia,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,991.0,68.0
Saudi Arabia,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,68.0
Saudi Arabia,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.0,68.0
Senegal,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,870.0,73.0
Senegal,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,870.0,73.0
Senegal,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,870.0,73.0
Senegal,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,870.0,73.0
Senegal,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,870.0,73.0
Senegal,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,73.0
Senegal,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,73.0
Serbia,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,732.0,71.0
Serbia,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,732.0,71.0
Serbia,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,732.0,71.0
Serbia,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,732.0,71.0
Serbia,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,732.0,71.0
Serbia,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,71.0
Serbia,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.0,71.0
Seychelles,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,129.0,179.0
Seychelles,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,129.0,179.0
Seychelles,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,129.0,179.0
Seychelles,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,129.0,179.0
Seychelles,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,129.0,179.0
Seychelles,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,179.0
Seychelles,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,179.0
Sierra Leone,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,541.0,108.0
Sierra Leone,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,541.0,108.0
Sierra Leone,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,541.0,108.0
Sierra Leone,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,541.0,108.0
Sierra Leone,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,541.0,108.0
Sierra Leone,mean,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,108.0
Sierra Leone,std,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.0,108.0
Singapore,0.025,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,735.0,35.0
Singapore,0.25,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,735.0,35.0
Singapore,0.5,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,735.0,35.0
Singapore,0.75,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,735.0,35.0
Singapore,0.975,0.0,0.00041979955072434324,0.0,0.0,0.0,0.0,0.0,,0.0,735.0,35.0
