roi,quantile,param,SICRdiscrete1Nwk,SICRdiscrete2Nwk,SICRdiscrete3Nwk,SICRdiscrete4Nwk,SICRdiscrete5Nwk,SICRdiscrete6Nwk,SICRdiscreteNwk,model_contributions_loo,model_contributions_waic
US_SD,0.75,waic,5124859.994,1157433.476,694886.5924,1785503.358,841527.0011,707145.273934843,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_SD,0.975,loo,650913.3778,639816.7594,638898.6647,644116.5397,636673.9803,638052.1452727809,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_SD,0.975,waic,7504379.6510000015,1398023.829,801771.9098,2269046.807,968805.8495,818145.6819058668,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_SD,mean,loo,524908.9713,516152.9105,510366.8647,515027.0203,513087.9447,510202.31552262156,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_SD,mean,waic,3876323.402,1031195.452,638803.7484,1531787.576,774743.6488,648903.2373044882,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_SD,std,loo,64289.14382999999,63094.95982,65578.65396,65863.20992000001,63055.25847000001,65230.70360405725,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_SD,std,waic,1851083.121,187160.7745,83148.549,376159.5805,99013.14623,86349.77271844863,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_TN,0.025,loo,2916796.317,2726573.497,2686409.1780000003,18890165.77,2693175.591,2680116.232367452,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_TN,0.025,waic,34151908.45,-15308328.88,3478411.372,68745359261.0,4307549.5830000015,3505966.249384028,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_TN,0.25,loo,3411605.137,3206748.664,3183818.204,21504155.82,3168913.646,3175323.1802805783,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_TN,0.25,waic,120561578.0,29539648.46,4128054.287,95083717499.0,5082085.739,4182479.576861325,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_TN,0.5,loo,3671231.872,3458697.104,3444809.268,22875719.28,3418533.9289999995,3435158.812663944,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_TN,0.5,waic,165900827.0,53071431.69,4468922.643,108903000000.0,5488485.716,4537446.866802651,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_TN,0.75,loo,3930858.607,3710645.545,3705800.333,24247282.75,3668154.212,3694994.4450473087,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_TN,0.75,waic,211240076.0,76603214.92,4809790.998,122723000000.0,5894885.692000002,4892414.156743978,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_TN,0.975,loo,4425667.427,4190820.712,4203209.359,26861272.8,4143892.267,4190201.392960436,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_TN,0.975,waic,297649745.6,121451192.3,5459433.913,149062000000.0,6669421.847999998,5568927.484221274,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_TN,mean,loo,3671231.872,3458697.104,3444809.268,22875719.28,3418533.9289999995,3435158.812663944,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_TN,mean,waic,165900827.0,53071431.69,4468922.643,108903000000.0,5488485.716,4537446.866802651,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_TN,std,loo,384923.1726,373539.3166,386945.9318,2033483.036,370087.5853,385232.8850183839,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_TN,std,waic,67220071.18,34888274.02,505372.1796,20489215213.0,602529.5067,526275.2915639321,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_TX,0.025,loo,9856756.579,9025603.089,8961023.184,80259346.38,9114280.93,8949673.62527513,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_TX,0.025,waic,92429482.09,-33487959.28,11813197.9,2563180000000.0,-117168384.0,11938030.141209135,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_TX,0.25,loo,11416881.32,10521675.61,10526731.35,91743908.77,10632524.9,10497660.839302398,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_TX,0.25,waic,837618858.2,119304887.8,13886452.9,3373530000000.0,464441299.6,14062636.605117746,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_TX,0.5,loo,12235480.5,11306666.51,11348260.15,97769871.33,11429149.18,11309891.439808233,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_TX,0.5,waic,1228620547.0,199475463.4,14974292.08,3798720000000.0,769612542.8,15177419.962746093,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_TX,0.75,loo,13054079.68,12091657.42,12169788.96,103795833.9,12225773.47,12122122.040314067,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_TX,0.75,waic,1619622235.0,279646039.0,16062131.26,4223910000000.0,1074783786.0,16292203.320374435,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_TX,0.975,loo,14614204.42,13587729.94,13735497.12,115280396.3,13744017.43,13670109.254341334,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_TX,0.975,waic,2364811611.0,432438886.1,18135386.26,5034250000000.0,1656393470.0,18416809.78428305,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_TX,mean,loo,12235480.5,11306666.51,11348260.15,97769871.33,11429149.18,11309891.439808233,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_TX,mean,waic,1228620547.0,199475463.4,14974292.08,3798720000000.0,769612542.8,15177419.962746093,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_TX,std,loo,1213656.956,1163829.255,1218000.426,8934105.467,1181076.933,1204214.8902480863,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_TX,std,waic,579699970.8,118861073.2,1612832.7869999998,630388000000.0,452447562.2,1652780.2791729085,,['SICRdiscrete2Nwk'],['SICRdiscrete3Nwk']
US_UT,0.025,loo,1305723.568,1274098.3390000002,1264121.869,1785114.552,1274940.136,1262689.9929758771,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_UT,0.025,waic,2844200.143,2015160.268,1625718.8469999996,723568127.0,2007915.737,1637071.3214373288,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_UT,0.25,loo,1541068.406,1506079.233,1502469.958,2145713.2630000003,1506836.569,1498859.2828163016,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_UT,0.25,waic,22522380.5,2389934.873,1935209.19,1059048959.0,2381946.048,1955408.4341303608,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_UT,0.5,loo,1664554.103,1627799.864,1627531.4640000004,2334919.804,1628512.883,1622777.5699764856,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_UT,0.5,waic,32847543.47,2586579.522,2097599.115,1235076122.0,2578200.165,2122440.2686719857,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_UT,0.75,loo,1788039.799,1749520.496,1752592.97,2524126.346,1750189.198,1746695.8571366698,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_UT,0.75,waic,43172706.43,2783224.172,2259989.04,1411103285.0,2774454.282,2289472.1032136115,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_UT,0.975,loo,2023384.638,1981501.39,1990941.06,2884725.057,1982085.631,1982865.1469770945,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_UT,0.975,waic,62850886.79,3157998.777,2569479.383,1746584118.0,3148484.593000001,2607809.2159066442,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_UT,mean,loo,1664554.103,1627799.864,1627531.4640000004,2334919.804,1628512.883,1622777.5699764856,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_UT,mean,waic,32847543.47,2586579.522,2097599.115,1235076122.0,2578200.165,2122440.2686719857,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_UT,std,loo,183080.1678,180463.2782,185416.4661,280518.0384,180397.5738,183721.52745710307,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_UT,std,waic,15308109.52,291545.7932,240759.6629,260978262.6,290966.7894,247641.76845247444,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_VA,0.025,loo,1505768.4,1548170.381,884985.4673,1534529.025,1139890.228,1353453.8351985905,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_VA,0.025,waic,1357931597.0,592939959.8,1388806.0359999998,1310850056.0,-374175076.0,632039714.3826861,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_VA,0.25,loo,2054773.855,2071665.909,1162924.415,2031072.82,1543311.783,1818470.241294404,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_VA,0.25,waic,3974700425.0,3214331691.0,1838575.39,2275788304.0,1124184091.0,2175434237.2481875,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_VA,0.5,loo,2342837.623,2346344.59,1308759.288,2291609.897,1754987.5180000004,2062464.8630494731,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_VA,0.5,waic,5347721919.0,4589778827.0,2074569.867,2782092469.0,1910374800.0,2985255047.630137,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_VA,0.75,loo,2630901.391,2621023.272,1454594.1609999996,2552146.975,1966663.253,2306459.484804542,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_VA,0.75,waic,6720743412.0,5965225962.0,2310564.345,3288396633.0,2696565510.0,3795075858.012087,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_VA,0.975,loo,3179906.846000001,3144518.799,1732533.1090000004,3048690.77,2370084.808,2771475.890900355,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_VA,0.975,waic,9337512241.0,8586617693.0,2760333.699,4253334881.0,4194924677.0,5338470380.877588,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_VA,mean,loo,2342837.623,2346344.59,1308759.288,2291609.897,1754987.5180000004,2062464.8630494731,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_VA,mean,waic,5347721919.0,4589778827.0,2074569.867,2782092469.0,1910374800.0,2985255047.630137,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_VA,std,loo,427083.9819,407239.2225,216215.1061,386272.849,313830.9146,361746.9675175007,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_VA,std,waic,2035644712.0,2039240975.0,349885.9353,750647677.3,1165608090.0,1200642130.0642836,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_VI,0.025,loo,12025.88131,11918.57749,10832.24152,13515.07562,11351.54769,10797.191268211462,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_VI,0.025,waic,13418.15307,13338.4868,11248.62598,32018.8242,12089.093,11302.187209808508,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_VI,0.25,loo,14230.25592,14114.21411,13050.82204,16359.70521,13565.87943,13024.69830894215,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_VI,0.25,waic,16058.39544,15976.45561,13617.3114,48764.78483,14578.12461,13742.372405341623,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_VI,0.5,loo,15386.893719999998,15266.267069999998,14214.91369,17852.285490000002,14727.741730000002,14193.473712853069,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_VI,0.5,waic,17443.73353,17360.60075,14860.16325,57551.40886,15884.12224,15022.7402719191,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_VI,0.75,loo,16543.53151,16418.320030000006,15379.00534,19344.86578,15889.60404,15362.249116763991,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_VI,0.75,waic,18829.07162,18744.7459,16103.0151,66338.03289,17190.11987,16303.108138496576,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_VI,0.975,loo,18747.90613,18613.95665,17597.58586,22189.49536,18103.93577,17589.75615749468,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_VI,0.975,waic,21469.31399,21382.71471,18471.70052,83083.99352,19679.15148,18743.29333402969,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_VI,mean,loo,15386.893719999998,15266.267069999998,14214.91369,17852.285490000002,14727.741730000002,14193.473712853069,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_VI,mean,waic,17443.73353,17360.60075,14860.16325,57551.40886,15884.12224,15022.7402719191,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_VI,std,loo,1714.8337600000002,1708.0362719999996,1725.884861,2212.902841,1722.5796329999996,1732.8290067731105,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_VI,std,waic,2053.905322,2052.136664,1842.654915,13027.06829,1936.274988,1898.2762394910512,,['SICRdiscrete6Nwk'],['SICRdiscrete3Nwk']
US_VT,0.025,loo,52307.54775,51487.91779,50697.44254,63335.56823,50839.30598000001,50234.50632209638,,['SICRdiscrete5Nwk'],['SICRdiscrete6Nwk']
US_VT,0.025,waic,74246.99766000001,71475.14365,59821.09805,462975.2151,65623.68209,59582.113275961856,,['SICRdiscrete5Nwk'],['SICRdiscrete6Nwk']
US_VT,0.25,loo,64306.11604,63435.58618,63698.79912999999,78876.11092,63042.6999,63134.23941833709,,['SICRdiscrete5Nwk'],['SICRdiscrete6Nwk']
US_VT,0.25,waic,94477.85033,88805.00032,76012.7706,749043.5586,82403.68217999999,75675.76091028933,,['SICRdiscrete5Nwk'],['SICRdiscrete6Nwk']
US_VT,0.5,loo,70601.77807,69704.54097,70520.62528,87030.25082999999,69445.83417,69902.74361797191,,['SICRdiscrete5Nwk'],['SICRdiscrete6Nwk']
US_VT,0.5,waic,105093.0011,97897.99526,84508.55906,899143.9342,91208.16675,84120.11559481635,,['SICRdiscrete5Nwk'],['SICRdiscrete6Nwk']
US_VT,0.75,loo,76897.4401,75973.49576,77342.45144,95184.39074,75848.96843,76671.24781760671,,['SICRdiscrete5Nwk'],['SICRdiscrete6Nwk']
US_VT,0.75,waic,115708.1518,106990.9902,93004.34753,1049244.31,100012.6513,92564.47027934335,,['SICRdiscrete5Nwk'],['SICRdiscrete6Nwk']
US_VT,0.975,loo,88896.00839,87921.16414,90343.80803,110724.9334,88052.36235,89570.98091384742,,['SICRdiscrete5Nwk'],['SICRdiscrete6Nwk']
US_VT,0.975,waic,135939.0045,124320.8469,109196.0201,1335312.653,116792.6514,108658.11791367084,,['SICRdiscrete5Nwk'],['SICRdiscrete6Nwk']
US_VT,mean,loo,70601.77807,69704.54097,70520.62528,87030.25082999999,69445.83417,69902.74361797191,,['SICRdiscrete5Nwk'],['SICRdiscrete6Nwk']
US_VT,mean,waic,105093.0011,97897.99526,84508.55906,899143.9342,91208.16675,84120.11559481635,,['SICRdiscrete5Nwk'],['SICRdiscrete6Nwk']
US_VT,std,loo,9333.962491,9294.366284,10114.05459,12089.34592,9493.301068,10034.999342343051,,['SICRdiscrete5Nwk'],['SICRdiscrete6Nwk']
US_VT,std,waic,15738.04603,13481.29446,12595.87483,222539.15,13053.54836,12519.618989127925,,['SICRdiscrete5Nwk'],['SICRdiscrete6Nwk']
US_WA,0.025,loo,857328.8446,964082.5968,531491.7253,3434307.219,719188.0589,867350.8628667176,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WA,0.025,waic,334864761.9,439768584.0,820735.1962,1123140267.0,60808292.7,339988062.0635772,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WA,0.25,loo,1118141.436,1251094.85,693964.4665,4631063.959,955615.9978,1149559.659221492,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WA,0.25,waic,830767640.0,1065290449.0,1080481.819,1858331018.0,329647399.9,803265824.875399,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WA,0.5,loo,1254990.09,1401690.496,779214.0932,5259003.5419999985,1079669.998,1297634.926287121,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WA,0.5,waic,1090968428.0,1393502462.0,1216771.158,2244086417.0,470707576.2,1046348178.5795274,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WA,0.75,loo,1391838.745,1552286.1409999996,864463.7199,5886943.125,1203723.999,1445710.1933527496,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WA,0.75,waic,1351169216.0,1721714476.0,1353060.498,2629841816.0,611767752.6,1289430532.2836561,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WA,0.975,loo,1652651.336,1839298.394,1026936.461,7083699.865,1440151.938,1727918.989707524,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WA,0.975,waic,1847072094.0,2347236341.0,1612807.12,3365032566.0,880606859.8,1752708295.0954773,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WA,mean,loo,1254990.09,1401690.496,779214.0932,5259003.5419999985,1079669.998,1297634.926287121,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WA,mean,waic,1090968428.0,1393502462.0,1216771.158,2244086417.0,470707576.2,1046348178.5795274,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WA,std,loo,202892.1188,223273.4388,126391.2857,930984.6188,183922.7365,219536.71945731086,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WA,std,waic,385774265.2,486607859.0,202062.8773,571921809.9,209136130.4,360394436.8813042,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WI,0.025,loo,2111210.482,2113919.703,2023840.565,21897221.39,2027098.938,2023060.9851205912,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WI,0.025,waic,214261.5781,31895768.15,2623067.746,79493085694.0,3229472.987,2643848.2990915407,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WI,0.25,loo,2508778.109,2518463.284,2414871.792,26292883.13,2416448.049,2422711.069212394,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WI,0.25,waic,132565521.9,156278219.5,3150505.556000001,102116000000.0,3864394.06,3204932.3912412687,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WI,0.5,loo,2717382.282,2730727.747,2620046.308,28599291.7,2620739.957,2632407.909633696,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WI,0.5,waic,202010374.3,221541829.0,3427252.757,113986000000.0,4197537.847,3499333.8339478984,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WI,0.75,loo,2925986.454,2942992.21,2825220.824,30905700.27,2825031.866000001,2842104.7500549974,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WI,0.75,waic,271455226.8,286805438.6,3703999.958,125856000000.0,4530681.635,3793735.276654527,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WI,0.975,loo,3323554.081,3347535.791,3216252.05,35301362.01,3214380.977,3241754.8341467995,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WI,0.975,waic,403806487.1,411187889.9,4231437.767,148479000000.0,5165602.707,4354819.368804255,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WI,mean,loo,2717382.282,2730727.747,2620046.308,28599291.7,2620739.957,2632407.909633696,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WI,mean,waic,202010374.3,221541829.0,3427252.757,113986000000.0,4197537.847,3499333.8339478984,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WI,std,loo,309277.0091,314703.7644,304192.1929,3419486.462,302883.6368,310897.00082223705,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WI,std,waic,102959092.3,96759972.31,410306.0142,17598719408.0,493919.7187,436480.2320880982,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
US_WV,0.025,loo,449143.6248,443375.1904,431763.1484,428036.6178,437835.3077,430944.2228395237,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_WV,0.025,waic,1306399.186,374113.6641,542615.8365,475086.4085,663349.6446,546162.0928100764,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_WV,0.25,loo,547581.9033,541419.8662,529914.446,526114.6819,534834.2423,528235.2580842563,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_WV,0.25,waic,3618654.886,1753389.705,669645.2258,586092.7745,817026.3737,676479.2204476924,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_WV,0.5,loo,599232.5767,592864.0158,581414.5402,577576.3505,585729.6904,579283.9717070754,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_WV,0.5,waic,4831898.005,2477097.367,736297.6866,644337.9374,897660.7231,744856.7612168577,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_WV,0.75,loo,650883.2501,644308.1654,632914.6345,629038.019,636625.1384,630332.6853298942,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_WV,0.75,waic,6045141.125,3200805.028,802950.1474,702583.1002,978295.0726,813234.301986023,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_WV,0.975,loo,749321.5286,742352.8412,731065.9321,727116.0832,733624.073,727623.7205746267,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_WV,0.975,waic,8357396.825,4580081.069,929979.5367,813589.4663,1131971.802,943551.4296236392,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_WV,mean,loo,599232.5767,592864.0158,581414.5402,577576.3505,585729.6904,579283.9717070754,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_WV,mean,waic,4831898.005,2477097.367,736297.6866,644337.9374,897660.7231,744856.7612168577,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_WV,std,loo,76577.40299999999,76271.21039,76354.15398999999,76297.18396000001,75457.70423999999,75684.93606904848,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_WV,std,waic,1798756.94,1072970.585,98819.08627,86354.40766,119548.6654,101376.6936403217,,['SICRdiscrete4Nwk'],['SICRdiscrete4Nwk']
US_WY,0.025,loo,185963.8245,183891.1244,174351.077,176067.0396,180402.3331,176310.7250494549,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_WY,0.025,waic,354832.481,286337.9071,215601.0466,402895.1731,257219.1481,219117.69047521442,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_WY,0.25,loo,234033.4445,231822.7991,226340.9367,229511.377,227952.1139,226669.71589388658,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_WY,0.25,waic,594665.7335,507159.8784,278810.4564,764082.0027,329094.7643,284059.2309776162,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_WY,0.5,loo,259255.6272,256972.6018,253620.0734,257553.6798,252901.5365,253093.1339969511,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_WY,0.5,waic,720506.5059999998,623025.4106,311976.5035,953597.1311,366807.9795,318134.1289884408,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_WY,0.75,loo,284477.8099,282122.4044,280899.2102,285595.9826,277850.959,279516.5521000156,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_WY,0.75,waic,846347.2784,738890.9427,345142.5507,1143112.259,404521.1946,352209.0269992653,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_WY,0.975,loo,332547.4299,330054.0792,332889.0699,339040.32,325400.7398,329875.54294444725,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_WY,0.975,waic,1086180.531,959712.914,408351.9605,1504299.0890000004,476396.8108,417150.56750166713,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_WY,mean,loo,259255.6272,256972.6018,253620.0734,257553.6798,252901.5365,253093.1339969511,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_WY,mean,waic,720506.5059999998,623025.4106,311976.5035,953597.1311,366807.9795,318134.1289884408,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_WY,std,loo,37394.46402,37287.15321,40444.10872,41575.58037,36990.06917,39175.4183001045,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
US_WY,std,waic,186571.8084,171782.4951,49172.05505,280975.5497,55913.69649,50519.51938620066,,['SICRdiscrete5Nwk'],['SICRdiscrete3Nwk']
United Kingdom,0.025,loo,10113958.88,9751644.903,5841064.371,58818395.39,9712887.009,8107199.862542259,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
United Kingdom,0.025,waic,9927331702.0,43784066111.0,9269760.368,1066950000000.0,52383687815.0,-1114341735.9472656,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
United Kingdom,0.25,loo,14414987.3,13491508.74,8267466.388999999,81954152.66,13633543.51,11761583.385636045,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
United Kingdom,0.25,waic,174674000000.0,135182000000.0,13265731.64,2106100000000.0,142279000000.0,143804045649.59753,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
United Kingdom,0.5,loo,16671741.66,15453819.43,9540602.207,94093510.04,15690716.31,13679042.45541671,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
United Kingdom,0.5,waic,261117000000.0,183138000000.0,15362422.18,2651340000000.0,189447000000.0,219842883531.38406,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
United Kingdom,0.75,loo,18928496.02,17416130.11,10813738.03,106232867.4,17747889.1,15596501.525197376,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
United Kingdom,0.75,waic,347560000000.0,231095000000.0,17459112.72,3196580000000.0,236615000000.0,295881721413.1707,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
United Kingdom,0.975,loo,23229524.43,21155993.95,13240140.04,129368624.7,21668545.61,19250885.04829116,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
United Kingdom,0.975,waic,512308000000.0,322493000000.0,21455083.99,4235730000000.0,326510000000.0,440800108798.71545,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
United Kingdom,mean,loo,16671741.66,15453819.43,9540602.207,94093510.04,15690716.31,13679042.45541671,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
United Kingdom,mean,waic,261117000000.0,183138000000.0,15362422.18,2651340000000.0,189447000000.0,219842883531.38406,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
United Kingdom,std,loo,3345869.019,2909326.175,1887553.988,17997838.19,3049968.951000001,2842829.0707505,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
United Kingdom,std,waic,128161000000.0,71100402076.0,3108558.045,808375000000.0,69931583322.0,112735349736.12462,,['SICRdiscrete3Nwk'],['SICRdiscrete3Nwk']
